Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban
Mon Aug 12 23:14:09 +0000 2024,1823135916711375245,MaSa,"Τώρα θα βγουν να μας πουν αυτά κάνει η κλιματική αλλαγή, του χρόνου τα ίδια!!  #φωτια",5,1,,,
Mon Aug 12 23:14:05 +0000 2024,1823135901276606684,𝒟𝒾𝓂𝒾𝓉𝓇𝒶❦,Είμαι στη Βονιτσα και βρωμάει καμμένο. Δυστυχώς για αυτούς δεν μπορούν να αγνοήσουν τόσο εύκολα τη φωτιά στην Αττική όπως στην επαρχία,3,0,,,
Mon Aug 12 23:13:44 +0000 2024,1823135811253977428,ΤΟ ΠΟΝΤΙΚΙ,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια https://t.co/nVS48DgMhe https://t.co/LCugm3B7il,1,1,,,
Mon Aug 12 23:13:22 +0000 2024,1823135719633592349,Melitini,@ellada24 πηγαιντε καμια βολτα μωρε κ αφηστε τις δηλωσεις.. η φωτια θα σβησει στη θαλασσα οπως παντα με κυβερνηση ΝΔ,0,0,,,
Mon Aug 12 23:13:19 +0000 2024,1823135706337730981,Mitsosmper,@SinodinosP @ti_psifisate_re @Makis_Tr Είναι δίκη του δουλειά να σβήσει την φωτιά η της πυροσβεστικής που δεν έχει ο Μητσοτάκης?,0,0,,,
Mon Aug 12 23:12:51 +0000 2024,1823135590985937337,LouellaDeVil,Εννοείται  Με τον λαστιχοσωλήνα της αυλής και τον κουβά σβήνουν τόσο μεγάλες φωτιές  Τι να κάνει η πυροσβεστική και η ρίψη νερού από τα αεροπλάνα;,6,0,,,
Mon Aug 12 23:12:51 +0000 2024,1823135588846842193,Septemus,Δηλαδή φωτιά διένυσε 23 χλμ. (περισσότερο λόγω ανάγλυφου) σε μια νύχτα και άρχισε να καίει την πρωτεύουσα ΚΑΙ Ο ΑΡΜΟΔΙΟΣ ΕΙΝΑΙ ΣΤΗ ΘΕΣΗ ΤΟΥ; #Κικιλιας #κυβερνηση_Μητσοτακη #Σταματα #Πεντέλη #Πυρκαγιες #Βριλησσια #Βαρνάβας #Μαραθωνας #Ροδόπολη https://t.co/fKmX2Jl5xM,43,24,,,
Mon Aug 12 23:12:50 +0000 2024,1823135585793438121,ΑΛΕΞΙΑ ΠΟΛΥΜΕΡΟΠ🌟,"@MsLouellaDeVil Καίγεται το Σύμπαν και εσύ το βιολί σου.  Περιμένεις άραγε να σε θεωρήσει κανείς άτομο με, στοιχειώδη έστω, νοημοσύνη ;;;;",10,0,,,
Mon Aug 12 23:12:48 +0000 2024,1823135576310129134,Ο Βλάχος,Ο #Μητσοτάκης ζει το δικό του Μάτι. #φωτια #φωτιες #φωτια_πεντελη #φωτ,3,0,,,
Mon Aug 12 23:12:36 +0000 2024,1823135528125890777,James,@MADdam89 Αυτοί που βάλανε φωτιά σε κεντρικοτατο μπορεί να ήταν και δικοί τους. Show για να το ρίξουν στους πολίτες κτλπ . Φαντάζεσαι να ειχαν προσχεδιάσει και το Ματι για να γινουν κυβερνηση; Τι αλλο μας εχουν ετοιμάσει;,0,0,,,
Mon Aug 12 23:12:28 +0000 2024,1823135491652248025,Apo_christ_🟢⚪,Μπορεί κάποιος από εδώ να κάνει μια μικρή ανακεφαλαίωση για το που υπαρχουν φωτιές αυτή τη στιγμή? #φωτια,4,0,,,
Mon Aug 12 23:12:27 +0000 2024,1823135489429573863,karavlahos,@deejaym54 Έτοιμος είναι ο Βαγγέλας να σταματήσει να πληρώνει τα νοίκια της ΝΔ... Πες κι άλλα για το Μεγκα να δω τον Κούλη μετά την έξωση στη μέση της Πειραιώς με τα λιγοστά πράγματα απ αυτά που έστειλε η μιζενς να καίγονται και αυτός να χορεύει το βρέχει φωτιά στη στράτα μου ως Κούρκουλος.,4,0,,,
Mon Aug 12 23:12:08 +0000 2024,1823135409032888662,capital.gr,Νεκρή γυναίκα από τη φωτιά στην Αττική: Βρέθηκε απανθρακωμένη στο Πάτημα Βριλησσίων #capitalgr https://t.co/jVHm0RoUxE https://t.co/AksvZfHIqS,2,0,,,
Mon Aug 12 23:10:54 +0000 2024,1823135098968920244,Capt Haddock,@Lila_Ka_ Μόλις μυρισετε φωτιά σας φεύγουν τα τσισα απ'τη χαρά σας. Το κύριο μέλημα η πολιτική εκμετάλλευση. Κλασσικά αριστερά ανθελληνικά ζαιόπανα...,0,0,,,
Mon Aug 12 23:10:06 +0000 2024,1823134896812110328,Mitsosmper,@tzervoudakis @blosQua @AdonisGeorgiadi Ο κόσμος καίγεται και κανείς πλακίτσα ρε μπουλούκο?,1,1,,,
Mon Aug 12 23:09:46 +0000 2024,1823134815971127530,Haris T,@Marka2free Το ότι τα ζαιογιδια έχουν το θράσος να κουνάνε το δάχτυλο σε πυρκαγιές με ξεπερνάει.  Επίσης αποδεικνύεται για άλλη μια φορά ότι φασίστες και κουμουνια είναι το ίδιο και δεν τους καίγεται καρφί για την ανθρώπινη ζωή όταν υπηρετειται το αφήγημα...,0,0,,,
Mon Aug 12 23:09:35 +0000 2024,1823134768097001541,AndreasKapsambelis,«ΔΕΝ ΕΧΩ ΛΟΓΙΑ!» ΚΑΗΚΕ το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι... https://t.co/CqjpuLOrN6 #φωτια #φωτια_πεντελη #Χαλάνδρι,5,0,,,
Mon Aug 12 23:09:06 +0000 2024,1823134644868722689,ΤΗΛΕΓΡΑΦΗΜΑ NEWS,"Πυροσβεστική – Βαθρακογιάννης: Δεν έχουμε ενεργό μέτωπο, έχουμε εστίες https://t.co/ygkSqgmAUR",0,0,,,
Mon Aug 12 23:09:02 +0000 2024,1823134629215273168,Ταραξιας,"Η Αθήνα κάηκε •Για πρώτη φορά στα χρονικά, οι κάτοικοι των Βριλησσίων μετακινήθηκαν προς Κηφισιά για την ασφάλειά τους επειδή κάηκαν τα σπίτια τους •Εγιναν στάχτη σχολείο, κλειστό γήπεδο και κατοικίες στη Νέα Πεντέλη •Η φωτιά έφτασε μέχρι το προαύλιο του Αστεροσκοπείου https://t.co/PTsvJNpaFc",86,36,,,
Mon Aug 12 23:08:49 +0000 2024,1823134575431974953,αfro ksil,"Ηλεία: Πυρκαγιά σε χαμηλή βλάστηση, στη Νέα Μανωλάδα https://t.co/sS7kXKNewL",0,0,,,
Mon Aug 12 23:08:09 +0000 2024,1823134407525376323,Οmiros Τ,"Και ξαφνικά σταμάτησαν όλα τα κανάλια να μεταδίδουν για τις φωτιές! Αυτό ήταν φίλοι μου! Finito la musica, passato la festa! Αυτή είναι η δημοσιογραφία σήμερα! Βγήκαν για να πουν το βρομοαφήγημά τους και έφυγαν! Η σαπίλα της κοινωνίας μαζί με τους δολοφόνους πολιτικούς! #φωτιά",10,1,,,
Mon Aug 12 23:06:50 +0000 2024,1823134074283888937,red,καίγεται η χώρα και οι ναζι χρυσαυγιτες κάνουν και καλά πλάκα   καθόλου ύποπτο  #φωτιες https://t.co/CADC1n2Jmq,4,0,,,
Mon Aug 12 23:04:53 +0000 2024,1823133585110356279,dogteacher,@EmanuelKypreos Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα,1,0,,,
Mon Aug 12 23:04:36 +0000 2024,1823133514491203720,killis,@epaggelmatiassk Η κυβέρνηση υποτίθεται υπάρχει για να κάνει αυτά που δεν μπορεί ο απλός κοσμος αλλιώς να είχαμε κ ακυβερνησία. Παρόλο αυτό θα σου πω το ποιο απλό όπου καίγεται νόμος απαγορεύσεις ανεμογεννητριών https://t.co/ujKl7fzb8t,0,0,,,
Mon Aug 12 23:04:20 +0000 2024,1823133447310712979,washcloud®,"@akaloith ...ε πες δηλαδή ότι είσαι από αυτούς που πιστεύουνε ότι ""η φωτιά όλο το βράδυ έτρεχε από τον Βαρνάβα στο Χαλάνδρι"", να μην κουράζομαι....😛",0,0,,,
Mon Aug 12 23:03:55 +0000 2024,1823133343128355190,Doq Hakkarl,"Καίγεται ο τόπος, έχουμε και νεκρό, και οι συριζοφασιστες μόνη έγνοια έχουν να την πουν στο ΚΚΕ.",53,6,,,
Mon Aug 12 23:03:46 +0000 2024,1823133305740366219,Hopeless Dreamer,Μη βιάζεσαι. Πρέπει να βγάλει λίγα γένια πρώτα... #φωτιά,13,1,,,
Mon Aug 12 23:03:11 +0000 2024,1823133159002607834,Chrisafina,#φωτιά #πυρκαγιά  Λεωφ. Μαραθωνος https://t.co/iO9bsjkzhy,51,178,,,
Mon Aug 12 23:03:03 +0000 2024,1823133124823597282,Anastasia3🇬🇷🇬🇷🇬🇷🇬🇷🏛🐈‍⬛ 🐕‍🦺𐀀𐀙𐀭𐀲𐀯𐀀,@C_Amerikanou Δεν σκάτε πια;;;; Ποιος άφησε την φωτιά;;;,0,0,,,
Mon Aug 12 23:02:39 +0000 2024,1823133024537453032,attica24.gr,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Πάτημα Χαλανδρίου (ΒΙΝΤΕΟ) https://t.co/u8CSXdDJcX,0,0,,,
Mon Aug 12 23:02:23 +0000 2024,1823132955029520830,Σατανικό Αβοκάντο 🥑,"@o_m_gr Α λένε και τέτοια; Ενιγουει γιου αρ μισινγκ δε ποιντ.Το θέμα μου δεν είναι η Θεσσαλονίκη.Το θέμα είναι πως ασχολούνται πάντα μόνο με τα τεκταινόμενα της πρωτεύουσας. Όπως είπα έχει 26 μέρες η φωτιά στις Σέρρες, το μεγαλύτερο νόμο της Β.Ελλαδας. Όχι. Γιατί λοιπον να μην αναφερθεί;",0,0,,,
Mon Aug 12 23:01:52 +0000 2024,1823132825945518162,Euro2day.gr,Σε εξέλιξη πυρκαγιά στην περιοχή Τερψιθέα Γλυφάδας https://t.co/hPaRu9zUo6,0,0,,,
Mon Aug 12 23:01:42 +0000 2024,1823132783335645231,killis,@epaggelmatiassk Απλά απλέ εθελοντή αν δεν κάνω λάθος έχουμε κυβέρνηση για να τα κάνει αυτά αν ήταν έτσι αφού δεν μπορεί να κάνει περισσότερα από έναν απλό πολίτη να είχαμε ακυβερνησία. Έτσι δεν είναι? Θα σου πω λοιπόν το ποιο απλό όπου μπαίνει φωτιά απαγορεύονται ανεμογεννήτριες https://t.co/7oh9um3M5H,2,0,,,
Mon Aug 12 23:01:36 +0000 2024,1823132759407161759,Aσπασια,"@elivasilopoulou Μπορεις να μου πεις, γιατι στην Ευρυτανια δεν εχουμε φωτιες; Και εχουμε συνέχεια στην Ευβοια; Γιατι η φωτιά η σημερινή, ειναι ακριβώς απέναντι απο τις ανεμογεννήτριες της Ευβοιας; Για πες. #φωτια. #Μητσοτακης",4,0,,,
Mon Aug 12 23:01:29 +0000 2024,1823132731045462272,Hopeless Dreamer,"Μην ανησυχείς, θα αναλάβει η Αδειλίνη πάραυτα. Εγγυημένο αποτέλεσμα... #φωτιά #Πυρκαγιά",3,1,,,
Mon Aug 12 23:01:23 +0000 2024,1823132706244317558,η ελπίδα ήρθε άπαξ! & δεν μας ειπε καποιος κάτι...,Από δασική φωτιά ρε μαν…,0,0,,,
Mon Aug 12 23:01:17 +0000 2024,1823132678234812468,Morfonios,Που είσαι ΚΟΥΛΑ;;; Εμφανίσου ρε μαλακισμενε υπαρχει νεκρή γυναίκα! #φωτια,9,0,,,
Mon Aug 12 23:01:04 +0000 2024,1823132624958693869,Σιχαμένη κατακουζηνα,Κάθεστε και μαλώνετε για το #ματι για το #χαλανδρι για την #πεντελη για ποιος έκαψε περισσότερο κόσμο κ περισσότερα στρέμματα  #φωτια Είστε άξιοι της μοίρας σας,14,1,,,
Mon Aug 12 23:00:57 +0000 2024,1823132596374827063,Voice News,Φωτιά στο στρατόπεδο Καρατάσου https://t.co/huNbibJkMB https://t.co/9caBtvSJhJ,0,0,,,
Mon Aug 12 23:00:55 +0000 2024,1823132588154011966,Zaxariadou Martha🇬🇷🇬🇷,"@PAndresakis Ο ΠΘ γύρισε αμέσως από το σπίτι του στα Χανιά.Τι άλλο θάπρεπε να κάνει? Οσο για τις διακοπές,το δήλωσε ότι γύρω στον 15αύγουστο θα υπάρξουν λίγες μέρες ξεκούρασης. Εύκολο να μπει μια φωτιά. Το να πιαστεί ο ένοχος,αν δεν πιαστεί επ αυτοφόρω ,είναι σχεδόν αδύνατον.",0,0,,,
Mon Aug 12 23:00:46 +0000 2024,1823132549473784006,newspepper.gr,Φωτιά στην Αττική: Ολονύχτια μάχη σε Πεντέλη και Μαραθώνα https://t.co/VZiUTAxolC μέσω @Newspepper,0,0,,,
Mon Aug 12 23:00:38 +0000 2024,1823132514426224963,Melinaki 🇵🇸🍉,#φωτια #πυρκαγιά #Πεντέλη  #ζωα  Ψάχνουμε την Κανέλα.,2,6,,,
Mon Aug 12 23:00:31 +0000 2024,1823132486655791574,newspepper.gr,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/QMx3lGAuo1 μέσω @Newspepper,0,0,,,
Mon Aug 12 23:00:23 +0000 2024,1823132452019175792,Αντωνης,@washcloud1 το τσιμεντο που ειναι αναμεσα στο γερακα και στη νεασμυρνη θεωρω ΑΔΥΝΑΤΟ να λαμπαδιασει ολο.... αλλα καθε χρονο μαθαινω και κατι καινουριο #φωτια #πυρκαγια,4,0,,,
Mon Aug 12 23:00:20 +0000 2024,1823132439167865278,Debater.gr,"Φωτιά στην Αττική: Εκκενώνονται το «Αμαλία Φλέμινγκ», το Εθνικό Αστεροσκοπείο Πεντέλης και οι κατασκηνώσεις της Αστυνομίας https://t.co/9QEMW3RY6J https://t.co/lseazyLHSa",0,0,,,
Mon Aug 12 23:00:18 +0000 2024,1823132430112358904,ΤΟ ΠΟΝΤΙΚΙ,Φωτιά στην Αττική: Στη δομή για τους πληγέντες στα Μελίσσια ο Κασσελάκης – Τους διαθέτει αυτοκίνητο για τις μετακινήσεις https://t.co/PpWVioq9UN https://t.co/6Phd1teWQB,7,3,,,
Mon Aug 12 23:00:14 +0000 2024,1823132416535347235,constantinos giannop,"Ο πρόεδρος του κόμματος που συνέπραξε με τον Μητσοτάκη για τον διορισμό διοίκησης στην ΑΔΑΕ, ζητάει τάχα την παραίτηση του.  #φωτια",0,0,,,
Mon Aug 12 22:59:57 +0000 2024,1823132345400176744,Πυροσβεστικό Σώμα,"Υπό μερικό έλεγχο τέθηκε η #πυρκαγιά στη συμβολή των οδών Τενέδου &amp; Αγ. Νεκταρίου, στην Τερψιθέα Γλυφάδας.",16,4,,,
